# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 30.6265
20000 30.6141
30000 30.6004
40000 30.6003
50000 30.6073
60000 30.6108
70000 30.6188
80000 30.6261
90000 30.6311
100000 30.6359
110000 30.636
120000 30.6328
130000 30.6346
140000 30.6343
150000 30.6306
160000 30.6291
170000 30.6259
180000 30.6227
190000 30.6222
200000 30.6215
210000 30.6217
220000 30.6206
230000 30.6207
240000 30.6224
250000 30.6242
260000 30.6267
270000 30.6301
280000 30.6343
290000 30.6395
300000 30.6445
310000 30.648
320000 30.6506
330000 30.6534
340000 30.6554
350000 30.6584
360000 30.6619
370000 30.6664
380000 30.6708
390000 30.6749
400000 30.6797
410000 30.6838
420000 30.6875
430000 30.6919
440000 30.6963
450000 30.6995
460000 30.7029
470000 30.7058
480000 30.7081
490000 30.7099
500000 30.7125
510000 30.7147
520000 30.7169
530000 30.7186
540000 30.7196
550000 30.7207
560000 30.7216
570000 30.723
580000 30.7242
590000 30.7264
600000 30.7291
610000 30.7314
620000 30.7328
630000 30.7344
640000 30.736
650000 30.7376
660000 30.7394
670000 30.7414
680000 30.7442
690000 30.7463
700000 30.748
710000 30.75
720000 30.7519
730000 30.7541
740000 30.7568
750000 30.7596
760000 30.7623
770000 30.7657
780000 30.7693
790000 30.7724
800000 30.7756
810000 30.7786
820000 30.7814
830000 30.7848
840000 30.7886
850000 30.7919
860000 30.7946
870000 30.7977
880000 30.8009
890000 30.8044
900000 30.808
910000 30.8116
920000 30.8152
930000 30.8189
940000 30.8231
950000 30.8277
960000 30.8318
970000 30.8361
980000 30.8399
990000 30.8436
1000000 30.8475
1010000 30.8513
1020000 30.8549
1030000 30.8588
1040000 30.8626
1050000 30.8666
1060000 30.8711
1070000 30.8754
1080000 30.8799
1090000 30.8841
1100000 30.8881
1110000 30.8918
1120000 30.8957
1130000 30.9001
1140000 30.9043
1150000 30.9089
1160000 30.9133
1170000 30.9177
1180000 30.9222
1190000 30.9269
1200000 30.932
1210000 30.9365
1220000 30.9409
1230000 30.9452
1240000 30.9491
1250000 30.9531
1260000 30.9574
1270000 30.9617
1280000 30.966
1290000 30.9702
1300000 30.9742
1310000 30.978
1320000 30.9817
1330000 30.9852
1340000 30.9889
1350000 30.9922
1360000 30.9955
1370000 30.9988
1380000 31.002
1390000 31.0052
1400000 31.0084
1410000 31.0117
1420000 31.0152
1430000 31.019
1440000 31.0232
1450000 31.0271
1460000 31.0307
1470000 31.0343
1480000 31.0377
1490000 31.0408
1500000 31.0438
1510000 31.0466
1520000 31.0494
1530000 31.0523
1540000 31.0554
1550000 31.0585
1560000 31.0614
1570000 31.0648
1580000 31.068
1590000 31.0711
1600000 31.0742
1610000 31.0772
1620000 31.0801
1630000 31.0829
1640000 31.0861
1650000 31.0893
1660000 31.0924
1670000 31.0956
1680000 31.0987
1690000 31.1017
1700000 31.1045
1710000 31.1072
1720000 31.1101
1730000 31.1129
1740000 31.1158
1750000 31.1188
1760000 31.1217
1770000 31.1248
1780000 31.1278
1790000 31.1306
1800000 31.1333
1810000 31.1358
1820000 31.1381
1830000 31.1405
1840000 31.1432
1850000 31.1461
1860000 31.1492
1870000 31.1525
1880000 31.1558
1890000 31.159
1900000 31.1619
1910000 31.1647
1920000 31.1674
1930000 31.1703
1940000 31.173
1950000 31.1756
1960000 31.1782
1970000 31.1807
1980000 31.1834
1990000 31.186
2000000 31.1887
2010000 31.1915
2020000 31.1942
2030000 31.1969
2040000 31.1997
2050000 31.2026
2060000 31.2052
2070000 31.2079
2080000 31.2106
2090000 31.2132
2100000 31.2158
2110000 31.2182
2120000 31.2206
2130000 31.2231
2140000 31.2256
2150000 31.228
2160000 31.2304
2170000 31.2327
2180000 31.2349
2190000 31.237
2200000 31.2393
2210000 31.2417
2220000 31.2443
2230000 31.2469
2240000 31.2495
2250000 31.252
2260000 31.2544
2270000 31.2566
2280000 31.2589
2290000 31.2614
2300000 31.2638
2310000 31.2661
2320000 31.2685
2330000 31.2708
2340000 31.2729
2350000 31.2748
2360000 31.2769
2370000 31.2791
2380000 31.2813
2390000 31.2835
2400000 31.2855
2410000 31.2875
2420000 31.2895
2430000 31.2915
2440000 31.2936
2450000 31.2956
2460000 31.2976
2470000 31.2996
2480000 31.3018
2490000 31.3041
2500000 31.3065
2510000 31.3088
2520000 31.3113
2530000 31.3138
2540000 31.3161
2550000 31.3185
2560000 31.3209
2570000 31.3231
2580000 31.3252
2590000 31.3273
2600000 31.3293
2610000 31.3314
2620000 31.3336
2630000 31.3362
2640000 31.3387
2650000 31.3413
2660000 31.3438
2670000 31.3463
2680000 31.3488
2690000 31.3514
2700000 31.354
2710000 31.3567
2720000 31.3591
2730000 31.3614
2740000 31.3637
2750000 31.3658
2760000 31.3679
2770000 31.3701
2780000 31.3725
2790000 31.3748
2800000 31.3771
2810000 31.3793
2820000 31.3813
2830000 31.3833
2840000 31.3852
2850000 31.3871
2860000 31.3889
2870000 31.3907
2880000 31.3923
2890000 31.3939
2900000 31.3954
2910000 31.397
2920000 31.3985
2930000 31.3999
2940000 31.4015
2950000 31.4029
2960000 31.4043
2970000 31.4057
2980000 31.4068
2990000 31.408
3000000 31.4092
3010000 31.4106
3020000 31.4122
3030000 31.4139
3040000 31.4156
3050000 31.4174
3060000 31.4191
3070000 31.4208
3080000 31.4223
3090000 31.4239
3100000 31.4254
3110000 31.4268
3120000 31.4283
3130000 31.4299
3140000 31.4316
3150000 31.4334
3160000 31.4352
3170000 31.437
3180000 31.4387
3190000 31.4403
3200000 31.442
3210000 31.4435
3220000 31.4451
3230000 31.4468
3240000 31.4485
3250000 31.4502
3260000 31.4517
3270000 31.4533
3280000 31.4549
3290000 31.4566
3300000 31.4581
3310000 31.4596
3320000 31.461
3330000 31.4624
3340000 31.4637
3350000 31.4648
3360000 31.466
3370000 31.4673
3380000 31.4684
3390000 31.4696
3400000 31.4709
3410000 31.4723
3420000 31.4736
3430000 31.475
3440000 31.4764
3450000 31.4778
3460000 31.4793
3470000 31.4808
3480000 31.4824
3490000 31.484
3500000 31.4854
3510000 31.4867
3520000 31.4879
3530000 31.4891
3540000 31.4904
3550000 31.4916
3560000 31.4927
3570000 31.4937
3580000 31.4947
3590000 31.4958
3600000 31.4969
3610000 31.4981
3620000 31.4992
3630000 31.5004
3640000 31.5016
3650000 31.5029
3660000 31.5042
3670000 31.5057
3680000 31.5071
3690000 31.5085
3700000 31.51
3710000 31.5115
3720000 31.513
3730000 31.5144
3740000 31.516
3750000 31.5175
3760000 31.5188
3770000 31.5202
3780000 31.5216
3790000 31.523
3800000 31.5244
3810000 31.5259
3820000 31.5272
3830000 31.5284
3840000 31.5296
3850000 31.5308
3860000 31.5319
3870000 31.533
3880000 31.5342
3890000 31.5353
3900000 31.5364
3910000 31.5374
3920000 31.5384
3930000 31.5395
3940000 31.5404
3950000 31.5412
3960000 31.5422
3970000 31.5432
3980000 31.5444
3990000 31.5456
4000000 31.5468
4010000 31.5481
4020000 31.5491
4030000 31.5502
4040000 31.5513
4050000 31.5524
4060000 31.5534
4070000 31.5545
4080000 31.5555
4090000 31.5564
4100000 31.5573
4110000 31.558
4120000 31.5588
4130000 31.5596
4140000 31.5604
4150000 31.5612
4160000 31.562
4170000 31.5629
4180000 31.5638
4190000 31.5647
4200000 31.5656
4210000 31.5665
4220000 31.5673
4230000 31.5683
4240000 31.5693
4250000 31.5703
4260000 31.5714
4270000 31.5724
4280000 31.5734
4290000 31.5743
4300000 31.5752
4310000 31.5762
4320000 31.5771
4330000 31.578
4340000 31.579
4350000 31.5799
4360000 31.581
4370000 31.5821
4380000 31.5832
4390000 31.5844
4400000 31.5856
4410000 31.5869
4420000 31.5881
4430000 31.5892
4440000 31.5905
4450000 31.5917
4460000 31.5929
4470000 31.5941
4480000 31.5952
4490000 31.5963
4500000 31.5976
4510000 31.5989
4520000 31.6001
4530000 31.6014
4540000 31.6026
4550000 31.6037
4560000 31.6049
4570000 31.606
4580000 31.6071
4590000 31.6082
4600000 31.6094
4610000 31.6105
4620000 31.6117
4630000 31.6129
4640000 31.614
4650000 31.6151
4660000 31.6162
4670000 31.6172
4680000 31.6182
4690000 31.6193
4700000 31.6204
4710000 31.6215
4720000 31.6225
4730000 31.6237
4740000 31.6248
4750000 31.6261
4760000 31.6274
4770000 31.6287
4780000 31.63
4790000 31.6313
4800000 31.6328
4810000 31.6344
4820000 31.6359
4830000 31.6374
4840000 31.6389
4850000 31.6403
4860000 31.6416
4870000 31.643
4880000 31.6445
4890000 31.646
4900000 31.6474
4910000 31.6488
4920000 31.6502
4930000 31.6517
4940000 31.6532
4950000 31.6545
4960000 31.6558
4970000 31.6571
4980000 31.6584
4990000 31.6597
5000000 31.661
5010000 31.6623
5020000 31.6635
5030000 31.6647
5040000 31.6659
5050000 31.6672
5060000 31.6684
5070000 31.6696
5080000 31.671
5090000 31.6723
5100000 31.6737
5110000 31.6752
5120000 31.6767
5130000 31.6782
5140000 31.6797
5150000 31.6812
5160000 31.6828
5170000 31.6843
5180000 31.6857
5190000 31.6871
5200000 31.6886
5210000 31.69
5220000 31.6915
5230000 31.6929
5240000 31.6943
5250000 31.6958
5260000 31.6973
5270000 31.6988
5280000 31.7004
5290000 31.7019
5300000 31.7034
5310000 31.7048
5320000 31.7062
5330000 31.7077
5340000 31.7092
5350000 31.7107
5360000 31.712
5370000 31.7134
5380000 31.715
5390000 31.7165
5400000 31.7181
5410000 31.7197
5420000 31.7212
5430000 31.7226
5440000 31.724
5450000 31.7254
5460000 31.7268
5470000 31.7282
5480000 31.7297
5490000 31.7312
5500000 31.7327
5510000 31.7341
5520000 31.7356
5530000 31.7371
5540000 31.7386
5550000 31.7401
5560000 31.7415
5570000 31.743
5580000 31.7444
5590000 31.7459
5600000 31.7474
5610000 31.7489
5620000 31.7502
5630000 31.7517
5640000 31.7532
5650000 31.7548
5660000 31.7563
5670000 31.7577
5680000 31.7591
5690000 31.7604
5700000 31.7617
5710000 31.763
5720000 31.7643
5730000 31.7656
5740000 31.767
5750000 31.7685
5760000 31.77
5770000 31.7714
5780000 31.7728
5790000 31.7743
5800000 31.7759
5810000 31.7775
5820000 31.779
5830000 31.7805
5840000 31.782
5850000 31.7835
5860000 31.785
5870000 31.7866
5880000 31.7881
5890000 31.7896
5900000 31.791
5910000 31.7925
5920000 31.7939
5930000 31.7954
5940000 31.7968
5950000 31.7983
5960000 31.7997
5970000 31.8011
5980000 31.8025
5990000 31.8039
6000000 31.8054
