# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.11948 823.944 0.77762
  2 2.11948 832.728 0.785911
  3 3.11948 836.696 0.789656
  4 4.11948 836.89 0.789839
  5 5.11948 835.116 0.788164
  6 6.11948 839.206 0.792024
  7 7.11948 827.428 0.780909
  8 8.11948 832.114 0.785331
  9 9.11948 833.854 0.786973
  10 10.1195 821.682 0.775486
  11 11.1195 821.122 0.774957
  12 12.1195 822.958 0.77669
  13 13.1195 825.278 0.778879
  14 14.1195 825.742 0.779317
  15 15.1195 822.026 0.77581
  16 16.1195 826.18 0.779731
  17 17.1195 833.192 0.786349
  18 18.1195 831.952 0.785178
  19 19.1195 830.098 0.783429
  20 20.1195 841.822 0.794493
  21 21.1195 832.542 0.785735
  22 22.1195 842.022 0.794682
  23 23.1195 832.056 0.785276
  24 24.1195 825.952 0.779516
  25 25.1195 835.198 0.788242
  26 26.1195 825.658 0.779238
  27 27.1195 831.88 0.78511
  28 28.1195 818.046 0.772054
  29 29.1195 816.242 0.770352
  30 30.1195 831.666 0.784908
  31 31.1195 828.278 0.781711
  32 32.1195 826.408 0.779946
  33 33.1195 454.024 0.428498
9000000 33 54000
  1 1.11948 825.958 0.779521
  2 2.11948 832.852 0.786028
  3 3.11948 838.337 0.791204
  4 4.11948 836.98 0.789924
  5 5.11948 836.266 0.78925
  6 6.11948 844.257 0.796791
  7 7.11948 833.712 0.786839
  8 8.11948 831.913 0.785141
  9 9.11948 833.406 0.786551
  10 10.1195 830.074 0.783406
  11 11.1195 825.78 0.779353
  12 12.1195 826.322 0.779865
  13 13.1195 827.517 0.780993
  14 14.1195 827.649 0.781117
  15 15.1195 824.052 0.777722
  16 16.1195 825.243 0.778846
  17 17.1195 828.717 0.782125
  18 18.1195 830.639 0.783939
  19 19.1195 826.95 0.780457
  20 20.1195 832.101 0.785319
  21 21.1195 832.955 0.786125
  22 22.1195 835.683 0.7887
  23 23.1195 828.534 0.781952
  24 24.1195 823.904 0.777583
  25 25.1195 828.231 0.781666
  26 26.1195 824.392 0.778043
  27 27.1195 830.392 0.783706
  28 28.1195 820.668 0.774529
  29 29.1195 819.581 0.773503
  30 30.1195 828.403 0.781829
  31 31.1195 826.877 0.780389
  32 32.1195 826.89 0.780401
  33 33.1195 454.765 0.429197
10000000 33 81000
  1 1.11948 827.149 0.780645
  2 2.11948 832.445 0.785644
  3 3.11948 833.731 0.786857
  4 4.11948 833.785 0.786908
  5 5.11948 832.969 0.786138
  6 6.11948 838.885 0.791721
  7 7.11948 832.442 0.785641
  8 8.11948 831.218 0.784486
  9 9.11948 833.613 0.786746
  10 10.1195 832.988 0.786156
  11 11.1195 829.466 0.782832
  12 12.1195 827.954 0.781405
  13 13.1195 828.4 0.781826
  14 14.1195 828.291 0.781723
  15 15.1195 824.23 0.77789
  16 16.1195 824.671 0.778306
  17 17.1195 825.759 0.779334
  18 18.1195 826.956 0.780463
  19 19.1195 826.335 0.779877
  20 20.1195 831.526 0.784776
  21 21.1195 830.513 0.78382
  22 22.1195 832.269 0.785477
  23 23.1195 826.725 0.780245
  24 24.1195 824.315 0.77797
  25 25.1195 831.757 0.784994
  26 26.1195 829.161 0.782544
  27 27.1195 830.899 0.784184
  28 28.1195 823.89 0.77757
  29 29.1195 821.461 0.775277
  30 30.1195 831.707 0.784947
  31 31.1195 829.604 0.782962
  32 32.1195 828.941 0.782337
  33 33.1195 455.947 0.430313
11000000 33 108000
  1 1.11948 830.219 0.783543
  2 2.11948 832.262 0.785471
  3 3.11948 833.132 0.786292
  4 4.11948 833.573 0.786708
  5 5.11948 831.141 0.784413
  6 6.11948 836.203 0.789191
  7 7.11948 831.989 0.785213
  8 8.11948 829.443 0.78281
  9 9.11948 831.214 0.784481
  10 10.1195 832.175 0.785389
  11 11.1195 831.212 0.78448
  12 12.1195 832.427 0.785627
  13 13.1195 829.584 0.782943
  14 14.1195 831.668 0.784911
  15 15.1195 828.025 0.781473
  16 16.1195 826.973 0.780479
  17 17.1195 827.396 0.780878
  18 18.1195 827.284 0.780773
  19 19.1195 824.809 0.778437
  20 20.1195 827.715 0.781179
  21 21.1195 828.062 0.781507
  22 22.1195 828.829 0.78223
  23 23.1195 824.111 0.777778
  24 24.1195 823.576 0.777273
  25 25.1195 830.25 0.783571
