# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 32.9303
20000 32.9255
30000 32.9364
40000 32.954
50000 32.9651
60000 32.97
70000 32.9799
80000 32.9912
90000 33.0058
100000 33.0141
110000 33.02
120000 33.0209
130000 33.0224
140000 33.0242
150000 33.0242
160000 33.0219
170000 33.0183
180000 33.0161
190000 33.0149
200000 33.0151
210000 33.0121
220000 33.0119
230000 33.0139
240000 33.0165
250000 33.0186
260000 33.0218
270000 33.0243
280000 33.0271
290000 33.0288
300000 33.0307
310000 33.0347
320000 33.0389
330000 33.0437
340000 33.0484
350000 33.0538
360000 33.0596
370000 33.0664
380000 33.0726
390000 33.0797
400000 33.0865
410000 33.0929
420000 33.0996
430000 33.1063
440000 33.1131
450000 33.1195
460000 33.1258
470000 33.1324
480000 33.1387
490000 33.1452
500000 33.1527
510000 33.159
520000 33.1646
530000 33.169
540000 33.1742
550000 33.1798
560000 33.185
570000 33.1912
580000 33.1971
590000 33.2031
600000 33.2092
610000 33.2149
620000 33.2208
630000 33.2264
640000 33.2318
650000 33.237
660000 33.242
670000 33.2468
680000 33.2521
690000 33.2576
700000 33.2631
710000 33.269
720000 33.2743
730000 33.2789
740000 33.2829
750000 33.2868
760000 33.2906
770000 33.2941
780000 33.2977
790000 33.3011
800000 33.305
810000 33.3093
820000 33.3137
830000 33.3178
840000 33.3221
850000 33.326
860000 33.3291
870000 33.3321
880000 33.3348
890000 33.3374
900000 33.3402
910000 33.3432
920000 33.3458
930000 33.3481
940000 33.3504
950000 33.3527
960000 33.355
970000 33.3569
980000 33.3588
990000 33.3615
1000000 33.3645
1010000 33.3678
1020000 33.3713
1030000 33.3745
1040000 33.3782
1050000 33.3819
1060000 33.3853
1070000 33.3888
1080000 33.3925
1090000 33.3964
1100000 33.4001
1110000 33.4039
1120000 33.4078
1130000 33.4119
1140000 33.4169
1150000 33.4223
1160000 33.4277
1170000 33.4335
1180000 33.439
1190000 33.4442
1200000 33.4492
1210000 33.454
1220000 33.4587
1230000 33.4631
1240000 33.4674
1250000 33.4715
1260000 33.4756
1270000 33.4792
1280000 33.4826
1290000 33.4861
1300000 33.4895
1310000 33.4931
1320000 33.4964
1330000 33.4998
1340000 33.5033
1350000 33.5069
1360000 33.5105
1370000 33.5139
1380000 33.5172
1390000 33.5202
1400000 33.5233
1410000 33.5265
1420000 33.5297
1430000 33.5331
1440000 33.5367
1450000 33.5402
1460000 33.5436
1470000 33.5469
1480000 33.55
1490000 33.5531
1500000 33.5565
1510000 33.5601
1520000 33.5634
1530000 33.5667
1540000 33.5703
1550000 33.5739
1560000 33.5775
1570000 33.5806
1580000 33.5837
1590000 33.5868
1600000 33.5901
1610000 33.5934
1620000 33.5967
1630000 33.6
1640000 33.603
1650000 33.606
1660000 33.6091
1670000 33.612
1680000 33.6149
1690000 33.6181
1700000 33.621
1710000 33.6239
1720000 33.6269
1730000 33.6299
1740000 33.633
1750000 33.6361
1760000 33.6393
1770000 33.6428
1780000 33.6462
1790000 33.6494
1800000 33.6525
1810000 33.6557
1820000 33.6591
1830000 33.6625
1840000 33.666
1850000 33.6696
1860000 33.6734
1870000 33.6771
1880000 33.6809
1890000 33.6846
1900000 33.6884
1910000 33.6925
1920000 33.6968
1930000 33.7009
1940000 33.7049
1950000 33.7087
1960000 33.7126
1970000 33.7164
1980000 33.7203
1990000 33.7244
2000000 33.7286
2010000 33.7328
2020000 33.7372
2030000 33.7414
2040000 33.7456
2050000 33.7497
2060000 33.7538
2070000 33.758
2080000 33.7619
2090000 33.766
2100000 33.7701
2110000 33.774
2120000 33.7778
2130000 33.7819
2140000 33.786
2150000 33.7901
2160000 33.794
2170000 33.7979
2180000 33.8018
2190000 33.8055
2200000 33.8089
2210000 33.8125
2220000 33.8161
2230000 33.8196
2240000 33.8231
2250000 33.8267
2260000 33.8304
2270000 33.8342
2280000 33.8378
2290000 33.8415
2300000 33.8452
2310000 33.849
2320000 33.8527
2330000 33.8565
2340000 33.8604
2350000 33.8644
2360000 33.8683
2370000 33.8723
2380000 33.8762
2390000 33.8799
2400000 33.8838
2410000 33.8879
2420000 33.8919
2430000 33.8959
2440000 33.8998
2450000 33.9036
2460000 33.9072
2470000 33.9108
2480000 33.9143
2490000 33.9176
2500000 33.9208
2510000 33.9241
2520000 33.9274
2530000 33.9308
2540000 33.934
2550000 33.9372
2560000 33.9406
2570000 33.9441
2580000 33.9474
2590000 33.9507
2600000 33.954
2610000 33.9572
2620000 33.9602
2630000 33.9633
2640000 33.9667
2650000 33.9703
2660000 33.9739
2670000 33.9774
2680000 33.9809
2690000 33.9845
2700000 33.9881
2710000 33.9914
2720000 33.9949
2730000 33.9982
2740000 34.0016
2750000 34.0048
2760000 34.0078
2770000 34.0108
2780000 34.014
2790000 34.0173
2800000 34.0206
2810000 34.0241
2820000 34.0274
2830000 34.0307
2840000 34.0339
2850000 34.0371
2860000 34.0403
2870000 34.0435
2880000 34.0467
2890000 34.0501
2900000 34.0534
2910000 34.057
2920000 34.0605
2930000 34.0641
2940000 34.0678
2950000 34.0716
2960000 34.0754
2970000 34.0791
2980000 34.0826
2990000 34.0859
3000000 34.0894
3010000 34.093
3020000 34.0967
3030000 34.1003
3040000 34.1039
3050000 34.1074
3060000 34.1109
3070000 34.1144
3080000 34.1178
3090000 34.1211
3100000 34.1246
3110000 34.1279
3120000 34.1313
3130000 34.1347
3140000 34.1381
3150000 34.1414
3160000 34.1447
3170000 34.1479
3180000 34.1512
3190000 34.1546
3200000 34.1579
3210000 34.1611
3220000 34.1643
3230000 34.1674
3240000 34.1704
3250000 34.1735
3260000 34.1767
3270000 34.1801
3280000 34.1834
3290000 34.187
3300000 34.1906
3310000 34.1941
3320000 34.1976
3330000 34.2012
3340000 34.2049
3350000 34.2087
3360000 34.2126
3370000 34.2165
3380000 34.2204
3390000 34.2244
3400000 34.2284
3410000 34.2324
3420000 34.2362
3430000 34.24
3440000 34.2438
3450000 34.2473
3460000 34.2509
3470000 34.2542
3480000 34.2576
3490000 34.2607
3500000 34.2638
3510000 34.267
