10	2.34423	2.244986	3.166139	3.09965
20	0.549467	0.605875	0.422727	0.527018
30	0.517019	0.37122	0.302171	0.456257
40	0.356364	0.236451	0.182622	0.22333
50	0.280429	0.163198	0.087775	0.132655
60	0.283031	0.185451	0.128231	0.260874
70	0.336176	0.180673	0.123599	0.179702
80	0.280825	0.114586	0.158314	0.292082
90	0.234692	0.216229	0.121779	0.252705
100	0.114273	0.145929	0.307396	0.211869
110	0.076683	0.207006	0.352598	0.243802
120	0.102153	0.308374	0.163376	0.074807
130	0.207818	0.16781	0.220083	0.117894
140	0.038004	0.08143	0.131221	0.160795
150	0.113394	0.150621	0.041595	0.2645
160	0.176745	0.091778	0.240018	0.000625
170	0.036201	0.116231	0.1849	-0.011376
180	0.090767	0.150569	0.170651	0.145091
190	0.04652	0.112568	-0.031971	0.090554
200	0.107499	0.165556	-0.025013	0.032624
210	0.027392	0.116181	0.172365	0.111184
220	0.065424	0.031772	0.126639	0.028585
230	0.022899	0.09688	0.157688	0.085427
240	0.051203	0.054287	0.157527	0.001557
250	0.093137	0.010179	0.147861	-0.023414
260	0.107756	-0.037646	0.099657	0.077695
270	0.181819	0.058739	0.109158	0.148012
280	0.047415	0.032691	0.066131	0.065663
290	0.028472	0.143033	0.084208	0.049075
300	0.038903	0.039491	0.083373	0.153979
310	-0.014294	0.056466	0.264199	0.108147
320	0.069737	0.129673	0.148672	0.100932
330	0.136406	0.055018	0.127015	0.081464
340	0.147196	0.135608	0.106532	0.082603
350	0.025154	0.058565	0.20855	0.047651
360	0.102716	0.070454	0.111907	0.105186
370	0.056462	0.040334	0.107189	0.100789
380	-0.038351	0.118229	0.187665	0.011068
390	0.04457	0.094329	0.076031	0.08335
400	0.140077	0.066465	0.051464	0.066874
410	0.170116	0.046502	0.000932	0.015625
420	0.107634	0.0057	0.198531	0.079576
430	0.019956	0.068317	0.04148	0.135244
440	0.024076	0.113192	0.144423	0.066903
450	-0.00591	0.032997	0.15094	0.176604
460	0.093314	0.048106	0.111941	0.139495
470	0.044414	0.019932	0.155002	-0.000742
480	0.064229	0.073563	0.04175	0.063488
490	0.189535	0.057099	0.138636	0.025064
500	0.097118	0.155172	0.124224	0.107022
510	0.088962	0.109609	0.138713	0.067909
520	0.081192	0.090139	0.196203	0.150853
530	0.121808	0.148411	0.056906	0.152112
540	0.124671	0.05644	0.076889	0.183081
550	-0.012741	0.059733	0.050923	0.148934
560	0.094969	-0.038207	0.090704	-0.033307
570	0.037779	0.073587	0.054925	0.039611
580	0.015554	0.116746	0.09159	0.061158
590	-0.017891	0.105	0.10405	0.208859
600	0.127876	0.108629	0.102911	0.060401
610	0.073029	0.071326	0.035435	0.073973
620	0.000373	0.082126	0.143234	0.038631
630	0.107751	0.088933	0.046992	0.053672
640	-0.022317	0.092579	-0.042346	0.135719
650	0.045706	0.021684	0.058744	0.176124
660	0.008706	0.070405	0.027585	-0.024054
670	0.00497	0.130522	0.085978	0.09697
680	0.030728	0.181713	-0.029305	0.104904
690	0.026931	0.081272	0.042595	0.078223
700	0.14827	0.096216	0.093546	-0.020964
710	0.077385	0.039058	-0.011833	-0.043627
720	-0.021418	0.020443	0.064468	0.117696
730	0.014809	0.182717	0.001253	0.136155
740	0.026704	0.135886	0.073928	0.070955
750	0.062783	0.141577	-0.022732	0.140621
760	0.121482	0.183067	0.222144	0.097746
770	0.108009	0.097479	0.143539	0.103643
780	0.086902	0.05569	-0.047208	0.169479
790	0.06451	-0.004843	0.032959	0.045061
800	0.080387	0.026753	0.015369	0.133134
810	-0.09426	0.108679	0.101361	0.111236
820	0.05705	-0.036395	-0.003832	0.213566
830	0.1921	-0.020203	0.059964	0.210025
840	0.076506	0.036405	0.080833	0.098199
850	0.08246	-0.013238	0.005101	0.02459
860	0.112022	0.014373	-0.048759	0.085777
870	0.106167	0.030588	-0.016249	0.014772
880	0.046333	0.013266	0.097824	0.004973
890	0.010129	-0.009284	0.110527	-0.028143
900	0.031009	0.060719	0.10628	0.064406
910	-0.043833	-0.056375	0.138028	0.182696
920	0.135694	0.023233	0.108379	0.018772
930	0.039328	0.078475	0.064695	-0.0463
940	0.030284	0.047173	0.012798	0.031036
950	-0.000207	0.113207	0.155726	-0.056624
960	0.088794	0.156715	0.152726	-0.061962
970	0.090436	0.188884	0.018866	0.033195
980	0.006008	0.104381	0.00897	-0.007608
990	0.079493	0.146551	0.019253	0.077291
1000	0.08323	0.088956	0.13952	0.139189
1010	0.149948	0.052103	0.138176	0.130242
1020	0.103725	0.010103	0.060889	0.013465
1030	-0.048214	-0.085046	0.051816	0.015749
1040	-0.015656	-0.000249	0.084387	0.040365
1050	0.013969	0.066281	0.075458	0.096466
1060	-0.017796	0.086738	-0.053441	0.084544
1070	0.041936	0.044213	0.094099	0.070557
1080	0.043771	-0.084006	0.049745	0.080274
1090	-0.05207	0.085519	-0.034075	0.026377
1100	0.07559	0.088578	-0.129552	0.05034
1110	0.07383	0.087345	-0.035966	-0.004992
1120	0.057085	0.098685	-0.015751	-0.019249
1130	0.144056	0.099047	-0.035321	0.123762
1140	0.030586	0.067535	0.062555	0.00345
1150	-0.019307	-0.029859	0.023964	0.036861
1160	-0.003422	-0.015519	0.056777	0.160875
1170	-0.0183	-0.022149	0.064457	0.075785
1180	0.052708	0.052084	-0.007591	0.148341
1190	0.029409	0.12177	0.03778	0.249543
1200	0.022121	0.059001	0.067902	0.035712
1210	0.039661	-0.007339	0.01362	0.016722
1220	-0.022967	-0.048706	0.037963	0.104233
1230	-0.014715	0.010129	0.076334	0.135341
1240	0.164891	-0.013449	0.072572	0.116092
1250	0.148475	-0.006904	0.141742	0.112481
1260	0.071086	0.034895	-0.000128	0.08426
1270	0.089207	0.002913	0.115497	0.004897
1280	0.121793	-0.094122	0.079886	-0.058198
1290	0.127162	-0.048349	0.098951	0.008865
1300	0.085207	0.187873	0.003834	0.021683
1310	0.090837	0.153993	-0.004553	0.075462
1320	0.029993	0.033393	-0.046985	0.130938
1330	0.091851	0.025851	-0.012552	-0.089746
1340	0.096216	-0.011891	0.161273	0.068999
1350	0.039243	0.061911	-0.008677	0.064743
1360	0.083419	0.100941	0.094542	0.083052
1370	0.046746	0.134966	0.113982	0.002
1380	0.06758	-0.006975	0.242968	0.054958
1390	0.033887	0.087315	0.082126	0.14829
1400	0.053064	0.15933	-0.077711	0.130605
1410	-0.020737	0.152032	0.142646	0.080759
1420	-0.030625	0.047161	0.080953	0.152261
1430	0.058842	0.04548	0.099284	0.173443
1440	0.152963	0.078098	0.153063	0.015483
1450	0.033509	0.077191	0.024992	0.126056
1460	0.045772	0.073151	0.000496	-0.022181
1470	0.008002	0.033827	0.129212	0.155806
1480	0.027802	0.057109	-0.055594	0.062564
1490	0.076369	0.075951	0.194894	0.136382
1500	0.068067	0.044655	0.077593	0.008693
1510	0.081813	0.067503	0.050333	-0.00158
1520	0.166075	-0.009046	0.040017	0.071773
1530	0.082996	0.126906	0.024338	-0.036815
1540	0.013285	0.080473	0.00899	-0.010034
1550	0.116634	0.0914	0.085809	-0.144284
1560	0.05098	0.086643	0.146157	-0.000281
1570	0.047039	0.054224	0.090241	0.035655
1580	0.077759	0.032495	0.001545	0.086423
1590	-0.046698	0.027802	0.108403	0.014624
1600	-0.040145	0.034156	0.131081	0.032215
1610	-0.063048	0.096145	0.086446	0.12738
1620	-0.059744	0.104749	-0.004945	0.094249
1630	0.034888	0.150557	-0.065042	-0.033834
1640	0.049117	0.087675	-0.065862	0.044266
1650	0.010577	0.10404	0.035949	-0.09157
1660	0.149996	0.113212	0.094229	-0.040387
1670	0.09738	-0.030027	0.02926	0.015154
1680	0.017342	-0.036053	-0.042118	0.044628
1690	0.083697	0.066487	0.036399	-0.013876
1700	0.110922	0.041046	0.077679	0.000065
1710	-0.001189	0.115883	0.075763	0.064054
1720	0.045402	0.076496	0.045274	-0.018523
1730	0.064172	0.104606	0.070122	0.07058
1740	0.140265	0.133446	0.011842	-0.028919
1750	0.044589	0.057084	0.132757	0.119584
1760	0.038201	0.065331	0.11787	0.056631
1770	0.14776	0.148262	0.081109	0.009178
1780	0.003377	0.09356	0.079193	0.080726
1790	-0.05494	0.098229	-0.004279	-0.018779
1800	-0.007432	0.025744	0.073628	0.036594
1810	-0.1186	0.052296	0.082196	0.097628
1820	-0.008323	0.032687	-0.01111	0.016023
1830	0.00017	0.021781	-0.107991	-0.074628
1840	0.024258	-0.002314	0.140334	0.140178
1850	0.108944	0.058658	0.032704	-0.075403
1860	0.059061	0.02075	-0.043338	-0.04436
1870	-0.051882	0.057207	-0.01306	0.058552
1880	0.035442	-0.015843	0.107435	-0.031847
1890	0.072068	0.046094	-0.059016	0.043104
1900	0.001589	0.091923	-0.009087	-0.003851
1910	-0.007597	-0.060827	0.109422	0.017928
1920	0.102706	-0.060089	-0.025412	-0.026234
1930	0.026465	-0.001088	0.020133	0.069272
1940	0.069175	0.005692	-0.08281	0.165729
1950	0.002207	0.043019	0.05533	0.05613
1960	0.012311	0.005878	0.106677	0.125078
1970	-0.006938	-0.049235	0.121638	0.079069
1980	0.060004	0.018835	0.064056	0.089804
1990	0.034283	-0.002785	0.104581	0.138585
2000	0.048131	0.01152	0.081861	0.035275
2010	0.041882	0.137196	0.041692	0.041291
2020	0.027447	0.11413	0.122058	0.022843
2030	0.044927	-0.034516	0.024337	-0.046181
2040	0.033504	0.090579	0.017824	0.077762
2050	-0.006114	0.051597	0.00425	-0.001776
2060	0.054677	0.017196	-0.000856	0.035692
2070	0.071033	0.073553	0.065574	0.147233
2080	0.088107	0.046934	0.009917	-0.077771
2090	0.025908	0.12748	0.165548	-0.019009
2100	0.086215	0.009908	-0.061781	-0.0244
2110	0.027099	-0.016784	0.000179	0.008343
2120	0.085083	0.016839	0.027866	0.068388
2130	0.039185	-0.018554	-0.041911	0.0321
2140	0.070288	0.062252	0.006684	0.073413
2150	-0.049027	0.072802	-0.014627	0.027607
2160	0.025248	-0.029325	0.094184	0.036923
2170	0.027392	0.017014	0.090194	0.074605
2180	-0.092626	0.037644	-0.004939	0.097562
2190	0.006023	0.014889	0.023778	0.016667
2200	0.132365	0.037099	-0.043363	-0.019562
2210	0.016157	0.06768	0.008121	0.013595
2220	-0.036531	0.012285	-0.017212	0.114842
2230	-0.024359	0.036859	-0.011322	-0.101873
2240	-0.038472	0.072803	0.015119	0.127937
2250	0.064172	0.088144	0.090383	0.097199
2260	0.102136	0.089853	0.058133	0.175226
2270	0.102657	-0.004081	0.116204	0.048349
2280	0.139842	0.037971	0.168174	0.021661
2290	0.049901	0.079061	0.027895	0.105866
2300	0.012981	0.055912	-0.014004	0.037541
2310	0.030066	0.056104	0.128002	0.018818
2320	0.010956	-0.009793	0.079341	0.085155
2330	-0.006801	0.052705	-0.063143	0.10672
2340	0.117835	0.004158	-0.025459	-0.073736
2350	0.027788	-0.038214	-0.064506	-0.076525
2360	0.034987	-0.138439	-0.093408	0.061583
2370	0.025802	-0.081229	-0.054985	0.020428
2380	0.035501	0.012318	-0.047055	0.070122
2390	0.075279	0.025871	-0.024488	0.074905
2400	0.077638	0.144522	0.016326	0.053361
2410	0.002229	0.109786	0.045441	0.007532
2420	0.016824	0.057505	0.005813	0.01599
2430	0.065184	0.037801	0.1563	0.018887
2440	-0.014863	0.153373	0.069692	-0.005018
2450	0.060684	0.041577	-0.051848	0.069751
2460	0.011954	0.002721	-0.066092	0.06119
2470	0.031027	-0.033936	-0.071713	0.063773
2480	-0.042743	0.002096	0.05276	0.022891
2490	-0.078948	-0.084291	0.058997	0.080323
2500	0.010353	0.026325	0.005599	-0.004671
2510	0.09978	-0.046362	0.07551	-0.033418
2520	0.106324	-0.0336	0.089597	-0.002172
2530	0.069745	-0.089902	0.002121	-0.018905
2540	0.097661	-0.025512	0.130551	-0.116302
2550	0.061962	0.0299	0.000739	-0.095725
2560	0.014569	0.038944	0.01509	-0.014819
2570	0.06097	0.094393	0.130701	0.034422
2580	0.054785	0.032524	0.139789	0.091335
2590	0.053377	0.041475	-0.072683	-0.029614
2600	0.057638	0.003371	0.072068	0.029022
2610	-0.000952	-0.02055	-0.048447	0.034896
2620	-0.025314	0.045591	0.048903	0.059363
2630	0.052517	0.069176	0.156252	0.076343
2640	0.057148	0.112267	0.114741	0.044203
2650	0.049445	0.025777	0.014868	0.059952
2660	0.05317	0.054628	0.000533	0.002518
2670	0.107133	-0.008271	0.103599	-0.00226
2680	-0.00664	-0.032931	0.092387	0.064975
2690	-0.003231	-0.087153	0.100417	0.003176
2700	0.210038	0.017084	0.020474	0.017409
2710	0.203426	0.036815	0.094195	-0.002353
2720	0.102907	0.083946	0.063178	-0.02617
2730	-0.000583	0.015809	0.031307	0.027272
2740	0.067228	0.014795	0.024791	-0.047104
2750	0.054723	-0.091439	0.099538	0.036685
2760	-0.05698	0.006211	0.056443	0.037214
2770	0.085137	-0.001203	-0.029645	0.104747
2780	0.023134	-0.016489	0.048487	0.065934
2790	-0.009995	-0.100144	0.155152	0.121808
2800	-0.008374	-0.056	0.054929	-0.036478
