# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 32.8903
20000 32.9051
30000 32.9194
40000 32.9307
50000 32.9358
60000 32.9426
70000 32.9458
80000 32.9497
90000 32.9563
100000 32.9631
110000 32.969
120000 32.9722
130000 32.9733
140000 32.9762
150000 32.9778
160000 32.9818
170000 32.9847
180000 32.9864
190000 32.9891
200000 32.9933
210000 32.9966
220000 32.9981
230000 32.9997
240000 33.0006
250000 33.0025
260000 33.005
270000 33.0089
280000 33.0129
290000 33.0147
300000 33.0165
310000 33.0187
320000 33.0215
330000 33.0253
340000 33.0292
350000 33.0336
360000 33.0392
370000 33.0441
380000 33.0496
390000 33.0544
400000 33.0586
410000 33.0621
420000 33.0643
430000 33.0655
440000 33.0669
450000 33.0694
460000 33.072
470000 33.0747
480000 33.0772
490000 33.0804
500000 33.0842
510000 33.0888
520000 33.0942
530000 33.0997
540000 33.1048
550000 33.1112
560000 33.1174
570000 33.1237
580000 33.1307
590000 33.1367
600000 33.1428
610000 33.1497
620000 33.1566
630000 33.1629
640000 33.1694
650000 33.1754
660000 33.181
670000 33.1867
680000 33.1927
690000 33.1989
700000 33.2048
710000 33.2111
720000 33.2175
730000 33.2238
740000 33.2298
750000 33.2349
760000 33.2393
770000 33.2437
780000 33.2481
790000 33.2523
800000 33.2567
810000 33.2612
820000 33.266
830000 33.2708
840000 33.2757
850000 33.2806
860000 33.2855
870000 33.2904
880000 33.2948
890000 33.2998
900000 33.3049
910000 33.31
920000 33.3146
930000 33.319
940000 33.323
950000 33.3269
960000 33.3308
970000 33.3347
980000 33.3386
990000 33.3429
1000000 33.347
1010000 33.3511
1020000 33.3555
1030000 33.3598
1040000 33.3642
1050000 33.3685
1060000 33.3727
1070000 33.3764
1080000 33.38
1090000 33.3836
1100000 33.3874
1110000 33.3909
1120000 33.3946
1130000 33.3981
1140000 33.4012
1150000 33.404
1160000 33.4069
1170000 33.4101
1180000 33.4136
1190000 33.417
1200000 33.4206
1210000 33.4238
1220000 33.427
1230000 33.4304
1240000 33.4338
1250000 33.4374
1260000 33.4414
1270000 33.4451
1280000 33.4489
1290000 33.4527
1300000 33.4564
1310000 33.4602
1320000 33.4643
1330000 33.4686
1340000 33.473
1350000 33.4776
1360000 33.4824
1370000 33.4872
1380000 33.4918
1390000 33.4964
1400000 33.5011
1410000 33.5059
1420000 33.5106
1430000 33.5153
1440000 33.5201
1450000 33.5248
1460000 33.5296
1470000 33.5345
1480000 33.5397
1490000 33.5448
1500000 33.5501
1510000 33.5553
1520000 33.5604
1530000 33.5651
1540000 33.5696
1550000 33.574
1560000 33.5784
1570000 33.583
1580000 33.5875
1590000 33.5916
1600000 33.5957
1610000 33.5997
1620000 33.6037
1630000 33.6079
1640000 33.6121
1650000 33.6163
1660000 33.6206
1670000 33.6248
1680000 33.6291
1690000 33.6332
1700000 33.6369
1710000 33.6407
1720000 33.6442
1730000 33.6475
1740000 33.6511
1750000 33.6546
1760000 33.658
1770000 33.6613
1780000 33.6646
1790000 33.6682
1800000 33.6718
1810000 33.6754
1820000 33.6789
1830000 33.6824
1840000 33.6858
1850000 33.689
1860000 33.6923
1870000 33.6953
