# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.11948 817.274 0.771325
  2 2.11948 832.318 0.785524
  3 3.11948 825.384 0.77898
  4 4.11948 823.716 0.777405
  5 5.11948 822.08 0.775861
  6 6.11948 825.42 0.779014
  7 7.11948 822.726 0.776471
  8 8.11948 820.028 0.773925
  9 9.11948 832.916 0.786088
  10 10.1195 836.406 0.789382
  11 11.1195 832.82 0.785997
  12 12.1195 835.516 0.788542
  13 13.1195 831.214 0.784482
  14 14.1195 843.836 0.796394
  15 15.1195 832.904 0.786077
  16 16.1195 838.662 0.791511
  17 17.1195 845.434 0.797902
  18 18.1195 830.188 0.783513
  19 19.1195 836.06 0.789055
  20 20.1195 825.43 0.779023
  21 21.1195 820.154 0.774044
  22 22.1195 824.508 0.778153
  23 23.1195 822.36 0.776126
  24 24.1195 823.236 0.776952
  25 25.1195 822.654 0.776403
  26 26.1195 824.254 0.777913
  27 27.1195 829.514 0.782877
  28 28.1195 829.878 0.783221
  29 29.1195 830.574 0.783878
  30 30.1195 830.91 0.784195
  31 31.1195 840.446 0.793195
  32 32.1195 832.636 0.785824
  33 33.1195 458.544 0.432764
9000000 33 54000
  1 1.11948 826.743 0.780262
  2 2.11948 835.588 0.78861
  3 3.11948 832.131 0.785347
  4 4.11948 832.481 0.785678
  5 5.11948 831.69 0.784931
  6 6.11948 830.414 0.783727
  7 7.11948 823.837 0.77752
  8 8.11948 824.37 0.778023
  9 9.11948 839.167 0.791988
  10 10.1195 835.96 0.788961
  11 11.1195 829.628 0.782985
  12 12.1195 832.911 0.786083
  13 13.1195 829.603 0.782961
  14 14.1195 838.19 0.791066
  15 15.1195 831.616 0.784861
  16 16.1195 831.666 0.784908
  17 17.1195 834.425 0.787512
  18 18.1195 827.318 0.780805
  19 19.1195 832.725 0.785908
  20 20.1195 828.37 0.781798
  21 21.1195 822.157 0.775934
  22 22.1195 828.647 0.782059
  23 23.1195 826.773 0.78029
  24 24.1195 826.218 0.779767
  25 25.1195 824.285 0.777942
  26 26.1195 825.638 0.779219
  27 27.1195 826.194 0.779744
  28 28.1195 825.671 0.77925
  29 29.1195 822.966 0.776697
  30 30.1195 823.494 0.777196
  31 31.1195 828.991 0.782384
  32 32.1195 830.31 0.783629
  33 33.1195 459.823 0.433971
10000000 33 81000
  1 1.11948 828.461 0.781883
  2 2.11948 830.557 0.783862
  3 3.11948 831.394 0.784652
  4 4.11948 831.315 0.784577
  5 5.11948 828.633 0.782046
  6 6.11948 827.295 0.780783
  7 7.11948 823.883 0.777563
  8 8.11948 823.511 0.777212
  9 9.11948 832.821 0.785998
  10 10.1195 832.563 0.785755
  11 11.1195 829.557 0.782918
  12 12.1195 832.221 0.785432
  13 13.1195 830.973 0.784254
  14 14.1195 835.627 0.788647
  15 15.1195 834.029 0.787139
  16 16.1195 834.848 0.787911
  17 17.1195 829.722 0.783074
  18 18.1195 830.154 0.783481
  19 19.1195 832.197 0.785409
  20 20.1195 830.789 0.784081
  21 21.1195 826.441 0.779977
  22 22.1195 828.992 0.782385
  23 23.1195 828.427 0.781851
  24 24.1195 826.038 0.779597
  25 25.1195 825.716 0.779293
  26 26.1195 826.539 0.780069
  27 27.1195 826.565 0.780094
  28 28.1195 827.043 0.780546
  29 29.1195 825.749 0.779324
  30 30.1195 828.035 0.781481
  31 31.1195 831.558 0.784806
  32 32.1195 828.859 0.782259
  33 33.1195 459.489 0.433655
11000000 33 108000
  1 1.11948 829.303 0.782679
  2 2.11948 828.784 0.782188
  3 3.11948 830.962 0.784244
  4 4.11948 828.737 0.782144
  5 5.11948 827.137 0.780634
  6 6.11948 828 0.781449
  7 7.11948 822.133 0.775911
  8 8.11948 823.741 0.777429
  9 9.11948 831.943 0.78517
  10 10.1195 831.492 0.784744
  11 11.1195 830.677 0.783975
  12 12.1195 836.158 0.789148
  13 13.1195 829.858 0.783202
  14 14.1195 836.111 0.789104
  15 15.1195 833.329 0.786478
  16 16.1195 833.668 0.786797
  17 17.1195 830.498 0.783806
  18 18.1195 831.348 0.784608
  19 19.1195 832.209 0.785421
  20 20.1195 831.677 0.784919
  21 21.1195 828.59 0.782005
  22 22.1195 828.724 0.782132
  23 23.1195 828.556 0.781973
  24 24.1195 824.441 0.77809
  25 25.1195 826.955 0.780462
  26 26.1195 828.606 0.78202
  27 27.1195 827.379 0.780862
  28 28.1195 826.399 0.779938
  29 29.1195 825.769 0.779343
  30 30.1195 828.286 0.781718
  31 31.1195 831.149 0.78442
  32 32.1195 828.464 0.781886
  33 33.1195 458.918 0.433117
12000000 33 135000
  1 1.11948 828.59 0.782006
  2 2.11948 827.407 0.780889
  3 3.11948 829.446 0.782814
  4 4.11948 828.583 0.781999
  5 5.11948 826.612 0.780138
  6 6.11948 828.548 0.781966
  7 7.11948 822.919 0.776653
  8 8.11948 824.773 0.778403
  9 9.11948 832.628 0.785816
  10 10.1195 829.173 0.782555
  11 11.1195 831.158 0.784429
  12 12.1195 835.486 0.788513
  13 13.1195 828.887 0.782285
  14 14.1195 835.456 0.788485
  15 15.1195 834.707 0.787779
  16 16.1195 834.218 0.787317
  17 17.1195 830.224 0.783547
  18 18.1195 831.468 0.784721
  19 19.1195 832.414 0.785614
  20 20.1195 830.597 0.7839
