# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.21354 836.796 0.798959
  2 2.21354 840.364 0.802365
  3 3.21354 832.186 0.794557
  4 4.21354 834.49 0.796757
  5 5.21354 842.316 0.804229
  6 6.21354 834.074 0.79636
  7 7.21354 832.862 0.795203
  8 8.21354 836.86 0.79902
  9 9.21354 829.378 0.791876
  10 10.2135 826.436 0.789067
  11 11.2135 830.602 0.793045
  12 12.2135 833.76 0.79606
  13 13.2135 836.874 0.799033
  14 14.2135 830.218 0.792678
  15 15.2135 828.94 0.791458
  16 16.2135 829.52 0.792012
  17 17.2135 838.484 0.80057
  18 18.2135 842.556 0.804458
  19 19.2135 841.22 0.803183
  20 20.2135 829.852 0.792329
  21 21.2135 843.72 0.80557
  22 22.2135 838.16 0.800261
  23 23.2135 834.356 0.796629
  24 24.2135 836.112 0.798306
  25 25.2135 832.298 0.794664
  26 26.2135 834.946 0.797192
  27 27.2135 833.314 0.795634
  28 28.2135 824.926 0.787625
  29 29.2135 832.586 0.794939
  30 30.2135 836.246 0.798434
  31 31.2135 832.512 0.794868
  32 32.2135 832.726 0.795073
  33 33.2135 300.31 0.286731
9000000 33 54000
  1 1.21354 837.39 0.799526
  2 2.21354 831.644 0.79404
  3 3.21354 832.822 0.795164
  4 4.21354 832.653 0.795003
  5 5.21354 839.71 0.801741
  6 6.21354 832.153 0.794526
  7 7.21354 833.626 0.795932
  8 8.21354 834.845 0.797096
  9 9.21354 830.125 0.792589
  10 10.2135 831.473 0.793876
  11 11.2135 835.499 0.79772
  12 12.2135 833.204 0.795529
  13 13.2135 840.9 0.802877
  14 14.2135 837.363 0.7995
  15 15.2135 832.486 0.794844
  16 16.2135 832.005 0.794384
  17 17.2135 834.601 0.796863
  18 18.2135 837.007 0.79916
  19 19.2135 836.615 0.798786
  20 20.2135 829.682 0.792166
  21 21.2135 836.471 0.798648
  22 22.2135 836.067 0.798263
  23 23.2135 832.289 0.794656
  24 24.2135 830.656 0.793096
  25 25.2135 831.689 0.794083
  26 26.2135 832.103 0.794478
  27 27.2135 833.61 0.795917
  28 28.2135 830.737 0.793174
  29 29.2135 834.146 0.796429
  30 30.2135 838.076 0.800181
  31 31.2135 840.38 0.802381
  32 32.2135 836.905 0.799063
  33 33.2135 301.068 0.287455
10000000 33 81000
  1 1.21354 833.549 0.795858
  2 2.21354 830.531 0.792977
  3 3.21354 833.993 0.796282
  4 4.21354 832.3 0.794666
  5 5.21354 837.761 0.79988
  6 6.21354 833.807 0.796105
  7 7.21354 833.599 0.795907
  8 8.21354 838.109 0.800213
  9 9.21354 832.567 0.794921
  10 10.2135 831.772 0.794162
  11 11.2135 836.883 0.799042
  12 12.2135 834.051 0.796338
  13 13.2135 838.146 0.800248
  14 14.2135 836.201 0.79839
  15 15.2135 832.629 0.79498
  16 16.2135 832.892 0.795231
  17 17.2135 836.644 0.798814
  18 18.2135 836.257 0.798444
  19 19.2135 838.686 0.800763
  20 20.2135 831.997 0.794376
  21 21.2135 835.784 0.797992
  22 22.2135 836.013 0.798211
  23 23.2135 832.621 0.794973
  24 24.2135 831.131 0.79355
  25 25.2135 832.588 0.794941
  26 26.2135 831.214 0.793629
  27 27.2135 834 0.796289
  28 28.2135 831.621 0.794018
  29 29.2135 831.904 0.794288
  30 30.2135 833.871 0.796166
  31 31.2135 838.087 0.800191
  32 32.2135 837.002 0.799155
  33 33.2135 301.79 0.288144
11000000 33 108000
  1 1.21354 833.729 0.79603
  2 2.21354 830.858 0.793289
  3 3.21354 833.303 0.795624
  4 4.21354 832.214 0.794584
  5 5.21354 836.5 0.798676
  6 6.21354 833.129 0.795457
  7 7.21354 832.426 0.794786
  8 8.21354 835.074 0.797315
  9 9.21354 832.17 0.794542
  10 10.2135 831.995 0.794375
  11 11.2135 835.839 0.798045
  12 12.2135 833.689 0.795993
  13 13.2135 835.716 0.797927
  14 14.2135 835.094 0.797334
  15 15.2135 833.111 0.79544
  16 16.2135 833.203 0.795528
  17 17.2135 836.726 0.798891
  18 18.2135 837.236 0.799378
  19 19.2135 838.553 0.800637
  20 20.2135 834.422 0.796692
  21 21.2135 838.258 0.800355
  22 22.2135 836.814 0.798976
  23 23.2135 833.773 0.796072
  24 24.2135 832.217 0.794587
  25 25.2135 833.652 0.795956
  26 26.2135 833.861 0.796156
  27 27.2135 834.775 0.797029
  28 28.2135 832.23 0.794599
  29 29.2135 832.851 0.795193
  30 30.2135 835.053 0.797294
  31 31.2135 835.911 0.798113
  32 32.2135 834.418 0.796688
  33 33.2135 301.202 0.287583
12000000 33 135000
  1 1.21354 833.878 0.796173
  2 2.21354 833.049 0.795381
  3 3.21354 834.438 0.796707
  4 4.21354 833.315 0.795635
  5 5.21354 836.908 0.799065
  6 6.21354 833.922 0.796215
  7 7.21354 832.459 0.794818
  8 8.21354 834.834 0.797085
  9 9.21354 833.196 0.795521
  10 10.2135 832.616 0.794967
  11 11.2135 836.34 0.798523
  12 12.2135 833.665 0.795969
  13 13.2135 836.252 0.798439
  14 14.2135 836.731 0.798896
  15 15.2135 833.796 0.796095
  16 16.2135 832.721 0.795068
  17 17.2135 835.814 0.798021
  18 18.2135 837.175 0.799321
  19 19.2135 837.361 0.799498
  20 20.2135 833.486 0.795798
  21 21.2135 836.026 0.798224
  22 22.2135 834.91 0.797158
  23 23.2135 832.869 0.795209
  24 24.2135 832.126 0.7945
  25 25.2135 832.179 0.79455
  26 26.2135 831.84 0.794226
  27 27.2135 834.183 0.796464
  28 28.2135 832.646 0.794996
  29 29.2135 832.778 0.795122
  30 30.2135 834.546 0.79681
  31 31.2135 836.744 0.798909
  32 32.2135 835.505 0.797726
  33 33.2135 301.694 0.288052
