0	41.924253	49.037509	56.975318	67.903057
50	1.763148	1.600511	1.704085	3.028335
100	0.413934	0.430727	0.724703	1.995004
150	0.377856	0.347823	0.272689	1.391732
200	0.272187	0.367671	-0.101079	0.842468
250	0.41055	0.254884	0.000997	0.529159
300	0.267671	0.109609	0.1585	0.688364
350	0.184141	-0.055507	-0.331454	0.104752
400	0.162155	0.216494	-0.032857	-0.051167
450	0.123018	0.162995	-0.054772	0.20859
500	0.263772	0.181601	0.100273	0.040636
550	0.243608	0.284209	0.283311	-0.177106
600	0.095749	-0.052535	0.210278	0.056131
650	0.211649	-0.108998	-0.018496	-0.043246
700	0.066474	0.015139	-0.049505	0.146549
750	0.055219	-0.021837	0.199518	0.137678
800	0.06688	-0.069331	0.193805	-0.091963
850	0.209559	0.013752	0.155859	-0.057753
900	0.054062	-0.041467	0.027076	-0.260734
950	0.063989	0.074922	0.19766	0.170485
1000	-0.03338	0.3897	-0.053136	-0.074488
1050	0.109396	0.098452	-0.198737	0.046122
1100	0.077561	0.055856	0.148097	0.112325
1150	-0.024611	0.163018	0.222011	0.116366
1200	0.122569	-0.328967	0.089627	-0.143422
1250	0.052394	0.027482	0.058947	-0.236738
1300	-0.054118	0.023276	0.02917	0.100495
1350	0.08815	0.115922	0.011396	0.098807
1400	0.224468	0.174628	-0.018833	0.059079
1450	0.022747	0.150024	0.153832	0.303789
1500	0.007531	-0.209011	0.013118	0.322189
1550	0.123517	0.129506	0.348301	-0.056022
1600	0.064387	0.104633	0.160774	0.14111
1650	-0.027666	0.110432	0.059743	0.042379
1700	-0.061517	-0.036234	0.07898	-0.342434
1750	-0.130856	-0.04745	0.252364	0.312584
1800	-0.079209	0.139648	0.121	0.357246
1850	0.075317	0.248643	0.208337	0.339056
1900	0.08038	0.159135	0.240062	0.38127
1950	0.120645	0.157485	0.13744	0.441723
2000	0.230361	0.19007	-0.120641	0.020362
2050	0.052562	0.190367	-0.124451	0.25612
2100	-0.030876	0.102138	0.171774	0.215832
2150	0.157917	0.133582	0.097545	0.13544
2200	0.402748	0.275055	0.100091	0.259081
2250	0.186298	0.15633	0.207374	0.264233
