# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 31.3166
20000 31.3282
30000 31.3263
40000 31.3324
50000 31.3349
60000 31.336
70000 31.344
80000 31.3497
90000 31.3589
100000 31.3687
110000 31.3772
120000 31.3809
130000 31.3869
140000 31.393
150000 31.3977
160000 31.3987
170000 31.3983
180000 31.399
190000 31.4006
200000 31.4016
210000 31.4002
220000 31.3981
230000 31.3945
240000 31.3918
250000 31.389
260000 31.385
270000 31.3806
280000 31.3769
290000 31.3744
300000 31.3739
310000 31.3743
320000 31.3729
330000 31.3709
340000 31.3686
350000 31.3667
360000 31.3647
370000 31.3639
380000 31.3619
390000 31.3611
400000 31.3607
410000 31.3602
420000 31.3592
430000 31.3577
440000 31.3569
450000 31.3554
460000 31.3532
470000 31.3512
480000 31.3506
490000 31.3508
500000 31.3501
510000 31.3496
520000 31.349
530000 31.3492
540000 31.3497
550000 31.3501
560000 31.3508
570000 31.351
580000 31.3515
590000 31.3521
600000 31.3534
610000 31.3542
620000 31.355
630000 31.357
640000 31.3585
650000 31.3604
660000 31.3621
670000 31.3642
680000 31.3676
690000 31.372
700000 31.3766
710000 31.3804
720000 31.3848
730000 31.3887
740000 31.3918
750000 31.3952
760000 31.3982
770000 31.4014
780000 31.4043
790000 31.407
800000 31.4095
810000 31.4116
820000 31.4137
830000 31.4161
840000 31.4185
850000 31.4207
860000 31.4228
870000 31.425
880000 31.4267
890000 31.4284
900000 31.4304
910000 31.4331
920000 31.4357
930000 31.4385
940000 31.4415
950000 31.4442
960000 31.4468
970000 31.4495
980000 31.4523
990000 31.4548
1000000 31.457
1010000 31.4595
1020000 31.4621
1030000 31.4646
1040000 31.4672
1050000 31.4698
1060000 31.472
1070000 31.474
1080000 31.4757
1090000 31.4776
1100000 31.4796
1110000 31.482
1120000 31.4847
1130000 31.4873
1140000 31.4898
1150000 31.4924
1160000 31.495
1170000 31.498
1180000 31.5011
1190000 31.5043
1200000 31.5076
1210000 31.5107
1220000 31.5136
1230000 31.5167
1240000 31.5196
1250000 31.5222
1260000 31.5246
1270000 31.5273
1280000 31.5305
1290000 31.5336
1300000 31.5368
1310000 31.5403
1320000 31.5442
1330000 31.5479
1340000 31.5517
1350000 31.5552
1360000 31.5589
1370000 31.5627
1380000 31.5665
1390000 31.5706
1400000 31.5747
1410000 31.5793
1420000 31.5839
1430000 31.5885
1440000 31.5929
1450000 31.5972
1460000 31.6013
1470000 31.6054
1480000 31.6098
1490000 31.614
1500000 31.618
1510000 31.6214
1520000 31.6249
1530000 31.6284
1540000 31.632
1550000 31.6356
1560000 31.6391
1570000 31.6429
1580000 31.6464
1590000 31.65
1600000 31.6536
1610000 31.6573
1620000 31.6606
1630000 31.664
1640000 31.6675
1650000 31.6711
1660000 31.6745
1670000 31.678
1680000 31.6814
1690000 31.6848
1700000 31.6881
1710000 31.6913
1720000 31.6947
1730000 31.6978
1740000 31.7007
1750000 31.704
1760000 31.7069
1770000 31.7099
1780000 31.7126
1790000 31.7154
1800000 31.718
1810000 31.7202
1820000 31.722
1830000 31.724
1840000 31.7259
1850000 31.7279
1860000 31.7298
1870000 31.7319
1880000 31.734
1890000 31.7362
1900000 31.7388
1910000 31.7415
1920000 31.7437
1930000 31.7457
1940000 31.7479
1950000 31.75
1960000 31.7522
1970000 31.7544
1980000 31.7567
1990000 31.7589
2000000 31.7611
2010000 31.7629
2020000 31.7651
2030000 31.7675
2040000 31.7699
2050000 31.7723
2060000 31.7747
2070000 31.7772
2080000 31.7798
2090000 31.7824
2100000 31.7851
2110000 31.7878
2120000 31.7905
2130000 31.7932
2140000 31.7962
2150000 31.7992
2160000 31.8024
2170000 31.8055
2180000 31.8086
2190000 31.8118
2200000 31.8153
2210000 31.8188
2220000 31.8221
2230000 31.8254
2240000 31.8289
2250000 31.8323
2260000 31.8359
2270000 31.8395
2280000 31.843
2290000 31.8466
2300000 31.8498
2310000 31.8531
2320000 31.8564
2330000 31.8593
2340000 31.8621
2350000 31.865
2360000 31.8678
2370000 31.8705
2380000 31.8733
2390000 31.8762
2400000 31.8791
2410000 31.8818
2420000 31.8844
2430000 31.8872
2440000 31.89
2450000 31.8928
2460000 31.8955
2470000 31.8981
2480000 31.9006
2490000 31.9032
2500000 31.9057
2510000 31.9083
2520000 31.9107
2530000 31.9131
2540000 31.9155
2550000 31.9181
2560000 31.9208
2570000 31.9236
2580000 31.9265
2590000 31.9293
2600000 31.9321
2610000 31.9347
2620000 31.9372
2630000 31.9396
2640000 31.942
2650000 31.9444
2660000 31.9468
2670000 31.9491
2680000 31.9516
2690000 31.954
2700000 31.9565
2710000 31.9587
2720000 31.9611
