# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.21354 834.674 0.796933
  2 2.21354 827.096 0.789697
  3 3.21354 829.066 0.791578
  4 4.21354 832.238 0.794607
  5 5.21354 831.334 0.793744
  6 6.21354 830.288 0.792745
  7 7.21354 827.216 0.789812
  8 8.21354 833.724 0.796026
  9 9.21354 833.886 0.79618
  10 10.2135 834.664 0.796923
  11 11.2135 833.826 0.796123
  12 12.2135 839.102 0.80116
  13 13.2135 838.026 0.800133
  14 14.2135 840.024 0.802041
  15 15.2135 839.844 0.801869
  16 16.2135 837.226 0.799369
  17 17.2135 832.85 0.795191
  18 18.2135 833.872 0.796167
  19 19.2135 833.252 0.795575
  20 20.2135 836.766 0.79893
  21 21.2135 839.334 0.801382
  22 22.2135 831.83 0.794217
  23 23.2135 838.464 0.800551
  24 24.2135 839.638 0.801672
  25 25.2135 833.304 0.795625
  26 26.2135 826.938 0.789546
  27 27.2135 838.25 0.800347
  28 28.2135 837.178 0.799323
  29 29.2135 829.99 0.79246
  30 30.2135 840.476 0.802472
  31 31.2135 836.07 0.798266
  32 32.2135 826.402 0.789035
  33 33.2135 303.152 0.289444
9000000 33 54000
  1 1.21354 837.406 0.799541
  2 2.21354 831.114 0.793534
  3 3.21354 829.294 0.791796
  4 4.21354 833.257 0.79558
  5 5.21354 833.569 0.795878
  6 6.21354 833.926 0.796218
  7 7.21354 830.844 0.793276
  8 8.21354 833.635 0.795941
  9 9.21354 833.889 0.796183
  10 10.2135 835.389 0.797615
  11 11.2135 836.523 0.798698
  12 12.2135 838.489 0.800575
  13 13.2135 835.499 0.79772
  14 14.2135 833.9 0.796194
  15 15.2135 834.935 0.797182
  16 16.2135 835.067 0.797308
  17 17.2135 833.566 0.795875
  18 18.2135 835.174 0.79741
  19 19.2135 831.057 0.793479
  20 20.2135 833.736 0.796037
  21 21.2135 835.144 0.797381
  22 22.2135 830.72 0.793157
  23 23.2135 832.51 0.794867
  24 24.2135 834.082 0.796367
  25 25.2135 833.79 0.796089
  26 26.2135 831.555 0.793955
  27 27.2135 841.141 0.803107
  28 28.2135 834.671 0.79693
  29 29.2135 832.634 0.794985
  30 30.2135 839.628 0.801663
  31 31.2135 837.836 0.799952
  32 32.2135 831.622 0.794019
  33 33.2135 304.398 0.290634
10000000 33 81000
  1 1.21354 835.585 0.797802
  2 2.21354 830.612 0.793054
  3 3.21354 828.049 0.790608
  4 4.21354 832.618 0.79497
  5 5.21354 833.953 0.796244
  6 6.21354 833.43 0.795745
  7 7.21354 830.159 0.792622
  8 8.21354 833.647 0.795952
  9 9.21354 834.566 0.79683
  10 10.2135 836.34 0.798523
  11 11.2135 836.821 0.798982
  12 12.2135 837.733 0.799854
  13 13.2135 838.023 0.800131
  14 14.2135 834.219 0.796498
  15 15.2135 837.437 0.79957
  16 16.2135 835.821 0.798027
  17 17.2135 834.496 0.796763
  18 18.2135 835.867 0.798072
  19 19.2135 832.665 0.795015
  20 20.2135 835.183 0.797418
  21 21.2135 835.165 0.797402
  22 22.2135 833.429 0.795744
  23 23.2135 832.719 0.795066
  24 24.2135 833.364 0.795682
  25 25.2135 834.411 0.796681
  26 26.2135 832.231 0.7946
  27 27.2135 838.918 0.800985
  28 28.2135 832.197 0.794568
  29 29.2135 834.813 0.797065
  30 30.2135 836.935 0.799092
  31 31.2135 835.241 0.797474
  32 32.2135 830.768 0.793203
  33 33.2135 302.585 0.288903
11000000 33 108000
  1 1.21354 835.983 0.798183
